CustomerID,TotalSpending,NumTransactions,NumProducts,TotalQuantity,AvgOrderValue,Recency,KMeansCluster,HierCluster,Country,RFM_Segment
17120,307.46,1,18,120,17.08111111111111,232,0,1,United Kingdom,Lost
17121,314.74,1,12,106,26.228333333333335,402,0,1,United Kingdom,Lost
17122,570.5,4,23,368,19.016666666666666,118,0,1,United Kingdom,At Risk
17123,977.17,3,37,676,22.724883720930233,161,0,1,United Kingdom,At Risk
17124,298.89,1,31,130,9.3403125,184,0,1,United Kingdom,Lost
17125,259.35,1,34,291,6.483750000000001,49,0,1,United Kingdom,At Risk
17126,2070.44,9,295,1468,4.358821052631579,151,0,1,United Kingdom,At Risk
17127,1155.0300000000002,5,27,340,31.217027027027033,428,0,1,United Kingdom,Lost
17128,157.09,1,14,76,11.220714285714285,334,0,1,United Kingdom,Lost
17129,31.85,1,2,5,15.925,519,0,1,United Kingdom,Lost
17131,2463.17,5,78,983,18.38186567164179,4,0,1,United Kingdom,Champion
17132,1272.8,2,62,980,16.317948717948717,451,0,1,United Kingdom,Lost
17133,14622.33,12,22,10107,261.11303571428573,15,0,1,United Kingdom,Champion
17134,637.1,3,31,148,17.21891891891892,106,0,1,United Kingdom,At Risk
17135,1954.16,10,98,1922,12.2135,15,0,1,United Kingdom,Champion
17136,231.68,1,14,256,16.548571428571428,661,0,1,United Kingdom,Lost
17137,1133.63,6,125,697,6.441079545454546,415,0,1,United Kingdom,Lost
17138,4417.27,7,234,2024,17.2549609375,275,0,1,United Kingdom,Lost
17139,19584.46,25,447,9859,24.208232385661308,15,0,1,United Kingdom,Champion
17140,465.32,1,16,302,23.266,246,0,1,United Kingdom,Lost
17141,754.33,4,138,436,4.335229885057472,417,0,1,United Kingdom,Lost
17142,1283.75,4,78,323,14.26388888888889,238,0,1,United Kingdom,Lost
17143,924.11,2,82,330,7.637272727272728,416,0,1,United Kingdom,Lost
17144,984.57,2,42,483,20.511875,0,0,1,United Kingdom,At Risk
17145,3120.91,4,168,2591,17.33838888888889,512,0,1,United Kingdom,Lost
17146,5860.24,13,164,2192,19.34072607260726,105,0,1,United Kingdom,At Risk
17147,3199.95,9,99,1308,23.529044117647057,22,0,1,United Kingdom,Champion
17148,124.88,1,9,82,13.875555555555556,51,0,1,United Kingdom,At Risk
17149,143.10000000000002,1,6,18,23.850000000000005,450,0,1,United Kingdom,Lost
17150,1375.65,6,64,403,14.791935483870969,376,0,1,United Kingdom,Lost
17151,231.90000000000003,1,4,42,57.97500000000001,734,0,1,United Kingdom,Lost
17152,2016.5,4,9,577,126.03125,194,0,1,United Kingdom,Lost
17153,213.78,1,14,104,15.27,23,0,1,United Kingdom,At Risk
17154,329.34,1,23,490,14.319130434782608,74,0,1,United Kingdom,At Risk
17155,892.46,7,43,987,12.225479452054795,17,0,1,United Kingdom,Champion
17156,591.87,1,39,391,15.176153846153847,491,0,1,United Kingdom,Lost
17157,5151.9,19,78,2092,36.53829787234042,7,0,1,United Kingdom,Champion
17158,1980.0,5,74,1147,17.52212389380531,31,0,1,United Kingdom,Champion
17159,2099.59,5,115,1348,16.15069230769231,21,0,1,United Kingdom,Champion
17160,10209.16,17,215,8390,15.68227342549923,30,0,1,United Kingdom,Champion
17161,856.01,1,52,537,16.46173076923077,443,0,1,United Kingdom,Lost
17162,1715.46,10,81,1001,16.494807692307692,28,0,1,United Kingdom,Champion
17163,699.78,4,27,531,23.326,21,0,1,United Kingdom,Loyal
17164,2467.35,7,92,1501,17.134375,32,0,1,United Kingdom,Champion
17165,1794.32,6,77,788,17.9432,283,0,1,United Kingdom,Lost
17166,206.34,2,11,78,17.195,38,0,1,United Kingdom,At Risk
17167,867.11,3,64,429,10.97607594936709,379,0,1,United Kingdom,Lost
17168,400.2,1,21,220,19.057142857142857,498,0,1,United Kingdom,Lost
17169,1156.73,3,64,671,15.423066666666667,57,0,1,United Kingdom,Loyal
17170,178.68,2,8,152,17.868000000000002,373,0,1,United Kingdom,Lost
17171,384.59,2,25,225,15.3836,288,0,1,United Kingdom,Lost
17172,956.5699999999999,3,39,1215,24.527435897435897,78,0,1,United Kingdom,Loyal
17173,3766.6,8,36,1122,43.79767441860465,4,0,1,United Kingdom,Champion
17174,59.9,1,4,41,14.975,217,0,1,United Kingdom,Lost
17175,1443.69,4,42,866,22.915714285714287,43,0,1,United Kingdom,Loyal
17176,902.3199999999999,3,37,576,21.483809523809523,201,0,1,United Kingdom,Lost
17177,119.5,1,29,40,4.120689655172414,504,0,1,United Kingdom,Lost
17178,436.71,1,31,101,13.6471875,730,0,1,United Kingdom,Lost
17179,1507.26,6,75,625,9.539620253164557,177,0,1,United Kingdom,At Risk
17180,2256.98,11,189,1828,5.5318137254901965,55,0,1,United Kingdom,Champion
17181,465.37,3,28,484,15.512333333333334,56,0,1,United Kingdom,Loyal
17182,321.3,2,4,54,53.550000000000004,422,0,1,United Kingdom,Lost
17183,3347.31,6,42,1296,45.85356164383562,7,0,1,United Kingdom,Champion
17184,198.41000000000003,2,14,73,14.172142857142859,568,0,1,United Kingdom,Lost
17185,229.46,3,38,119,5.215,591,0,1,United Kingdom,Lost
17186,144.0,2,1,200,72.0,46,0,1,United Kingdom,At Risk
17187,467.71,2,21,426,20.335217391304347,226,0,1,United Kingdom,Lost
17188,4592.93,13,136,2569,26.70308139534884,10,0,1,United Kingdom,Champion
17189,957.63,5,101,604,7.785609756097561,105,0,1,United Kingdom,At Risk
17190,1743.04,7,160,2225,8.938666666666666,58,0,1,United Kingdom,Champion
17191,4836.05,15,269,2536,8.410521739130434,27,0,1,United Kingdom,Champion
17192,77.83,1,20,46,3.7061904761904763,535,0,1,United Kingdom,Lost
17193,2310.04,9,28,1668,52.50090909090909,35,0,1,United Kingdom,Champion
17194,812.5,3,57,420,13.319672131147541,273,0,1,United Kingdom,Lost
17195,562.98,1,31,486,18.160645161290322,654,0,1,United Kingdom,Lost
17196,352.9,1,84,168,3.3932692307692305,427,0,1,United Kingdom,Lost
17197,1013.01,1,29,191,34.93137931034483,29,0,1,United Kingdom,At Risk
17198,1213.88,3,89,599,7.016647398843931,23,0,1,United Kingdom,Loyal
17199,145.12,1,8,304,16.124444444444446,581,0,1,United Kingdom,Lost
17200,356.71,4,25,367,14.2684,386,0,1,United Kingdom,Lost
17201,1242.04,4,154,1075,6.677634408602151,53,0,1,United Kingdom,Loyal
17202,160.65,1,8,55,20.08125,420,0,1,United Kingdom,Lost
17203,5575.88,10,195,4606,20.651407407407408,35,0,1,United Kingdom,Champion
17204,5504.6900000000005,9,110,2651,31.09994350282486,174,0,1,United Kingdom,At Risk
17205,999.35,3,27,2214,28.552857142857142,53,0,1,United Kingdom,Loyal
17206,204.24,1,7,76,29.177142857142858,52,0,1,United Kingdom,At Risk
17207,303.21999999999997,1,55,241,4.525671641791044,651,0,1,United Kingdom,Lost
17208,115.35,1,21,103,4.8062499999999995,394,0,1,United Kingdom,Lost
17209,611.6,3,36,731,15.290000000000001,648,0,1,United Kingdom,Lost
17210,253.37,1,47,243,4.6920370370370375,392,0,1,United Kingdom,Lost
17211,4046.65,13,217,2345,10.733819628647215,26,0,1,United Kingdom,Champion
17212,794.41,3,29,727,27.393448275862067,252,0,1,United Kingdom,Lost
17213,5182.3,13,130,2179,18.4423487544484,39,0,1,United Kingdom,Champion
17214,1069.1200000000001,6,79,276,10.37980582524272,59,0,1,United Kingdom,Champion
17215,186.15,1,11,104,16.922727272727272,463,0,1,United Kingdom,Lost
17216,65.05,1,13,22,4.646428571428571,553,0,1,United Kingdom,Lost
17217,218.0,2,27,95,7.517241379310345,233,0,1,United Kingdom,Lost
17218,4192.68,18,248,2200,7.986057142857144,3,0,1,United Kingdom,Champion
17219,259.13,2,43,188,5.1826,31,0,1,United Kingdom,At Risk
17220,4481.75,21,408,2699,6.581130690161527,23,0,1,United Kingdom,Champion
17221,978.52,5,115,715,7.766031746031746,6,0,1,United Kingdom,Champion
17222,1605.01,6,94,863,14.203628318584071,64,0,1,United Kingdom,Loyal
17223,873.53,3,62,222,8.648811881188118,309,0,1,United Kingdom,Lost
17224,100.86,1,8,65,12.6075,500,0,1,United Kingdom,Lost
17225,131.15,1,5,36,26.23,581,0,1,United Kingdom,Lost
17226,900.12,3,51,855,14.756065573770492,308,0,1,United Kingdom,Lost
17227,2022.03,12,58,1774,16.17624,18,0,1,United Kingdom,Champion
17228,3177.24,13,199,2568,8.874972067039106,15,0,1,United Kingdom,Champion
17229,318.76,2,39,185,6.782127659574468,95,0,1,United Kingdom,At Risk
17230,9924.95,18,141,3903,44.50650224215247,263,0,1,United Kingdom,Lost
17231,7197.04,25,509,3738,5.82284789644013,11,0,1,United Kingdom,Champion
17232,421.52,2,30,203,11.708888888888888,2,0,1,United Kingdom,At Risk
17233,560.86,3,56,298,9.67,34,0,1,United Kingdom,Loyal
17234,149.89000000000001,1,14,55,10.706428571428573,182,0,1,United Kingdom,Lost
17235,1904.8799999999999,8,52,971,19.24121212121212,24,0,1,United Kingdom,Champion
17236,1929.26,12,123,804,12.210506329113924,12,0,1,United Kingdom,Champion
17237,1002.08,4,76,415,12.526,10,0,1,United Kingdom,Loyal
17238,7783.1,32,486,3720,6.322583265637693,2,0,1,United Kingdom,Champion
17239,1189.45,4,18,515,37.1703125,312,0,1,United Kingdom,Lost
17240,130.6,1,7,108,18.657142857142855,595,0,1,United Kingdom,Lost
17241,2744.14,12,116,865,16.047602339181285,384,0,1,United Kingdom,Lost
17242,2889.28,5,44,1459,34.396190476190476,107,0,1,United Kingdom,At Risk
17243,20889.86,69,359,8198,18.421393298059964,0,0,1,United Kingdom,Champion
17244,1826.04,5,109,1419,15.217,52,0,1,United Kingdom,Champion
17245,371.63,2,24,307,14.8652,204,0,1,United Kingdom,Lost
17246,38.92,2,6,36,6.486666666666667,546,0,1,United Kingdom,Lost
17247,282.19,1,53,106,5.130727272727273,14,0,1,United Kingdom,At Risk
17248,546.16,2,85,292,4.668034188034188,119,0,1,United Kingdom,At Risk
17249,68.03,1,27,79,2.51962962962963,428,0,1,United Kingdom,Lost
17250,384.52,2,55,168,6.7459649122807015,3,0,1,United Kingdom,At Risk
17251,812.4300000000001,3,65,379,10.155375000000001,362,0,1,United Kingdom,Lost
17252,353.86,2,86,193,4.067356321839081,116,0,1,United Kingdom,At Risk
17253,178.26,1,18,43,9.903333333333332,17,0,1,United Kingdom,At Risk
17254,470.73,3,129,398,3.180608108108108,4,0,1,United Kingdom,Loyal
17255,799.13,4,163,594,4.205947368421053,40,0,1,United Kingdom,Loyal
17256,498.93,5,20,299,16.094516129032257,106,0,1,United Kingdom,At Risk
17257,192.73,2,14,188,12.848666666666666,435,0,1,United Kingdom,Lost
17258,417.3,2,46,188,7.587272727272728,396,0,1,United Kingdom,Lost
17259,1889.34,6,179,1158,5.725272727272727,147,0,1,United Kingdom,At Risk
17260,120.95,1,6,23,20.158333333333335,410,0,1,United Kingdom,Lost
17261,230.44,1,43,98,5.009565217391304,509,0,1,United Kingdom,Lost
17262,2757.62,11,12,709,131.3152380952381,51,0,1,United Kingdom,Champion
17263,63.440000000000005,1,23,36,2.7582608695652175,207,0,1,United Kingdom,Lost
17264,279.59,1,70,227,3.3284523809523807,423,0,1,United Kingdom,Lost
17265,562.9,2,106,394,4.432283464566929,138,0,1,United Kingdom,At Risk
17266,517.73,5,95,252,4.0766141732283465,1,0,1,United Kingdom,Champion
17267,317.62,2,37,159,8.358421052631579,126,0,1,United Kingdom,At Risk
17268,1733.8899999999999,11,26,1395,57.79633333333333,107,0,1,United Kingdom,At Risk
17269,537.46,1,110,336,3.681232876712329,385,0,1,United Kingdom,Lost
17270,604.4,2,45,421,12.33469387755102,468,0,1,United Kingdom,Lost
17271,210.39,1,46,117,4.045961538461539,735,0,1,United Kingdom,Lost
17272,2148.63,4,70,1778,18.847631578947368,41,0,1,United Kingdom,Loyal
17273,141.12,1,12,133,11.76,423,0,1,United Kingdom,Lost
17274,577.38,2,76,273,7.308607594936709,34,0,1,United Kingdom,At Risk
17275,114.52,1,23,72,4.7716666666666665,382,0,1,United Kingdom,Lost
17276,508.39,1,50,189,9.41462962962963,401,0,1,United Kingdom,Lost
17277,1065.3500000000001,2,67,430,15.43985507246377,227,0,1,United Kingdom,Lost
17278,271.24,2,17,195,15.955294117647059,240,0,1,United Kingdom,Lost
17279,187.82999999999998,1,8,48,20.869999999999997,57,0,1,United Kingdom,At Risk
17280,118.85999999999999,1,6,74,19.81,437,0,1,United Kingdom,Lost
17281,797.8499999999999,6,2,295,132.975,373,0,1,United Kingdom,Lost
17282,2339.66,5,168,2351,10.78184331797235,129,0,1,United Kingdom,At Risk
17283,188.46,1,15,179,12.564,378,0,1,United Kingdom,Lost
17284,2793.16,8,285,2071,7.468342245989304,59,0,1,United Kingdom,Champion
17285,428.34,2,41,140,8.741632653061224,627,0,1,United Kingdom,Lost
17286,395.48,3,89,371,4.25247311827957,21,0,1,United Kingdom,Loyal
17287,4111.96,21,279,2101,8.3069898989899,25,0,1,United Kingdom,Champion
17288,2499.98,11,233,1706,8.474508474576272,8,0,1,United Kingdom,Champion
17289,2079.39,9,202,1260,7.453010752688171,31,0,1,United Kingdom,Champion
17290,1501.44,8,184,1147,7.396256157635468,3,0,1,United Kingdom,Champion
17291,550.8000000000001,1,1,72,550.8000000000001,307,0,1,United Kingdom,Lost
17292,271.75,2,14,131,18.116666666666667,471,0,1,United Kingdom,Lost
17293,3774.23,17,148,2234,15.405020408163265,7,0,1,United Kingdom,Champion
17294,467.78999999999996,2,17,297,27.51705882352941,668,0,1,United Kingdom,Lost
17295,556.95,3,53,294,8.071739130434784,28,0,1,United Kingdom,Loyal
17296,338.13,1,32,216,10.246363636363636,729,0,1,United Kingdom,Lost
17297,131.78,1,49,67,2.583921568627451,16,0,1,United Kingdom,At Risk
17298,957.5600000000001,5,61,854,13.679428571428572,100,0,1,United Kingdom,At Risk
17299,1016.08,6,96,934,8.467333333333334,11,0,1,United Kingdom,Champion
17300,393.64,2,37,467,8.946363636363635,390,0,1,United Kingdom,Lost
17301,330.43,2,107,229,2.7308264462809917,20,0,1,United Kingdom,At Risk
17302,1135.63,5,68,575,14.375063291139242,14,0,1,United Kingdom,Champion
17303,250.04,1,53,144,4.717735849056604,360,0,1,United Kingdom,Lost
17304,111.5,1,5,73,22.3,533,0,1,United Kingdom,Lost
17305,2135.46,1,9,1006,237.27333333333334,648,0,1,United Kingdom,Lost
17306,9782.35,21,17,13747,135.86597222222224,10,0,1,United Kingdom,Champion
17307,3999.8900000000003,11,22,3667,83.33104166666668,394,0,1,United Kingdom,Lost
17308,4511.76,2,5,5148,644.5371428571428,392,0,1,United Kingdom,Lost
17309,330.59000000000003,3,33,193,8.934864864864865,94,0,1,United Kingdom,At Risk
17310,1025.1,2,1,402,512.55,386,0,1,United Kingdom,Lost
17311,3566.56,6,124,2755,28.083149606299212,77,0,1,United Kingdom,Loyal
17312,644.3,3,11,372,46.021428571428565,138,0,1,United Kingdom,At Risk
17313,2328.84,1,24,1402,97.03500000000001,30,0,1,United Kingdom,At Risk
17314,4904.43,17,200,3663,19.1579296875,24,0,1,United Kingdom,Champion
17315,9650.6,43,385,5124,12.714888010540186,1,0,1,United Kingdom,Champion
17316,124.45,1,35,44,3.5557142857142856,419,0,1,United Kingdom,Lost
17317,2600.34,3,8,1146,288.9266666666667,45,0,1,United Kingdom,Loyal
17318,164.28,1,17,60,9.126666666666667,724,0,1,United Kingdom,Lost
17319,29.1,1,3,14,9.700000000000001,668,0,1,United Kingdom,Lost
17320,2895.77,6,86,1392,16.64235632183908,99,0,1,United Kingdom,At Risk
17321,1741.18,6,241,817,5.9023050847457625,7,0,1,United Kingdom,Champion
17322,922.59,5,115,631,5.2123728813559325,375,0,1,United Kingdom,Lost
17323,1565.59,12,168,1442,4.659494047619047,14,0,1,United Kingdom,Champion
17324,2301.87,12,111,1537,15.143881578947367,17,0,1,United Kingdom,Champion
17325,609.5699999999999,3,39,465,15.629999999999999,279,0,1,United Kingdom,Lost
17326,321.95,2,82,140,3.6174157303370786,407,0,1,United Kingdom,Lost
17327,152.35,2,3,59,38.0875,409,0,1,United Kingdom,Lost
17328,104.7,1,6,86,17.45,672,0,1,United Kingdom,Lost
17329,1004.4300000000001,5,80,432,9.566,13,0,1,United Kingdom,Champion
17330,423.8,4,7,122,52.975,22,0,1,United Kingdom,Loyal
17331,175.2,1,1,16,175.2,123,0,1,United Kingdom,At Risk
17332,838.27,5,82,794,8.823894736842105,527,0,1,United Kingdom,Lost
17333,494.25,1,28,375,17.651785714285715,85,0,1,United Kingdom,At Risk
17334,635.15,3,20,566,20.488709677419354,301,0,1,United Kingdom,Lost
17335,508.0,2,34,216,13.025641025641026,383,0,1,United Kingdom,Lost
17336,81.12,1,1,48,81.12,471,0,1,United Kingdom,Lost
17337,2027.8700000000001,4,421,1269,3.7345672191528547,150,0,1,United Kingdom,At Risk
17338,12142.57,17,590,5879,8.915249632892804,16,0,1,United Kingdom,Champion
17339,362.36,3,10,188,25.882857142857144,93,0,1,United Kingdom,At Risk
17340,22404.82,18,322,11210,28.835032175032175,29,0,1,United Kingdom,Champion
17341,1889.83,5,200,1169,4.643316953316953,156,0,1,United Kingdom,At Risk
17342,1227.54,4,31,521,35.07257142857143,379,0,1,United Kingdom,Lost
17343,1259.94,6,61,454,15.74925,354,0,1,United Kingdom,Lost
17344,468.11,2,64,213,6.784202898550725,45,0,1,United Kingdom,At Risk
17345,1604.68,10,174,2013,7.533708920187793,14,0,1,United Kingdom,Champion
17346,5323.0,26,517,3653,5.275520317145689,3,0,1,United Kingdom,Champion
17347,228.96,1,1,216,228.96,85,0,1,United Kingdom,At Risk
17348,2476.41,9,326,2793,5.371822125813448,14,0,1,United Kingdom,Champion
17349,852.25,5,74,840,9.066489361702128,178,0,1,United Kingdom,At Risk
17350,1906.041,7,124,1216,13.055075342465752,7,0,1,United Kingdom,Champion
17351,1988.23,12,45,383,28.814927536231885,35,0,1,United Kingdom,Champion
17352,36.25,1,5,15,7.25,695,0,1,United Kingdom,Lost
17353,3242.0,4,7,2168,231.57142857142858,128,0,1,United Kingdom,At Risk
17354,3143.46,4,85,2535,30.225576923076922,50,0,1,United Kingdom,Loyal
17355,285.11,1,28,257,7.705675675675676,385,0,1,United Kingdom,Lost
17356,946.47,5,73,925,11.00546511627907,311,0,1,United Kingdom,Lost
17357,388.14,2,41,153,8.625333333333334,23,0,1,United Kingdom,At Risk
17358,866.05,5,126,442,5.891496598639455,302,0,1,United Kingdom,Lost
17359,284.46,2,36,237,7.48578947368421,10,0,1,United Kingdom,At Risk
17360,1231.3799999999999,6,189,636,5.13075,16,0,1,United Kingdom,Champion
17361,880.64,5,51,383,15.18344827586207,48,0,1,United Kingdom,Champion
17362,1024.04,7,99,549,7.1113888888888885,238,0,1,United Kingdom,Lost
17363,940.86,3,34,523,26.135,394,0,1,United Kingdom,Lost
17364,12070.42,28,513,7513,13.120021739130435,0,0,1,United Kingdom,Champion
17365,8224.98,15,395,8056,10.294092615769712,12,0,1,United Kingdom,Champion
17366,1096.24,2,120,510,8.120296296296296,431,0,1,United Kingdom,Lost
17367,168.4,1,33,150,4.952941176470588,237,0,1,United Kingdom,Lost
17368,2826.14,14,195,2343,11.775583333333334,22,0,1,United Kingdom,Champion
17369,979.1999999999999,1,1,1152,979.1999999999999,455,0,1,United Kingdom,Lost
17370,446.18,4,31,540,13.520606060606061,72,0,1,United Kingdom,Loyal
17371,662.55,6,135,283,4.538013698630136,16,0,1,United Kingdom,Champion
17372,4377.56,28,412,1876,6.632666666666667,40,0,1,United Kingdom,Champion
17373,1167.5,7,65,738,12.82967032967033,39,0,1,United Kingdom,Champion
17374,727.11,3,34,155,17.312142857142856,218,0,1,United Kingdom,Lost
17375,660.55,4,77,480,7.6808139534883715,198,0,1,United Kingdom,Lost
17376,453.64,4,41,244,8.248,70,0,1,United Kingdom,Loyal
17377,18319.41,78,505,7589,10.314983108108107,23,0,1,United Kingdom,Champion
17378,10.95,1,1,1,10.95,373,0,1,United Kingdom,Lost
17379,404.66,1,71,663,4.875421686746988,10,0,1,United Kingdom,At Risk
17380,645.0,3,5,252,64.5,433,0,1,United Kingdom,Lost
17381,40002.37,38,50,45767,229.89867816091956,8,0,1,United Kingdom,Champion
17382,902.28,8,16,457,50.126666666666665,64,0,1,United Kingdom,Loyal
17383,309.99,2,51,162,5.848867924528302,3,0,1,United Kingdom,At Risk
17384,507.55,3,15,121,25.3775,18,0,1,United Kingdom,Loyal
17385,261.11,1,42,201,5.555531914893617,14,0,1,United Kingdom,At Risk
17386,2812.77,7,32,1955,74.02026315789473,7,0,1,United Kingdom,Champion
17387,784.11,2,71,542,10.052692307692308,19,0,1,United Kingdom,At Risk
17388,2691.57,11,41,2567,47.22052631578948,77,0,1,United Kingdom,Loyal
17389,57224.68,61,63,17882,132.77187935034803,0,0,1,United Kingdom,Champion
17390,149.3,1,12,49,12.441666666666668,420,0,1,United Kingdom,Lost
17391,508.8,2,2,480,169.6,163,0,1,United Kingdom,At Risk
17392,626.56,3,66,493,8.244210526315788,306,0,1,United Kingdom,Lost
17393,381.15,2,45,238,7.940625,410,0,1,United Kingdom,Lost
17394,203.86999999999998,1,4,241,50.967499999999994,218,0,1,United Kingdom,Lost
17395,97.5,1,3,66,32.5,507,0,1,United Kingdom,Lost
17396,8807.1,14,29,2419,176.142,38,0,1,United Kingdom,Champion
17397,1233.18,3,132,697,8.93608695652174,21,0,1,United Kingdom,Loyal
17398,653.38,3,30,310,17.19421052631579,114,0,1,United Kingdom,At Risk
17400,4677.05,8,345,2199,9.723596673596674,125,0,1,United Kingdom,At Risk
17401,114.85,1,11,34,9.570833333333333,540,0,1,United Kingdom,Lost
17402,5096.18,23,105,1571,25.104334975369458,4,0,1,United Kingdom,Champion
17403,400.57,2,45,194,8.708043478260869,35,0,1,United Kingdom,At Risk
17405,1031.41,3,77,726,12.578170731707319,0,0,1,United Kingdom,Loyal
17406,4905.05,13,155,2124,18.93841698841699,332,0,1,United Kingdom,Lost
17407,552.9,1,23,426,24.039130434782606,411,0,1,United Kingdom,Lost
17408,316.09000000000003,3,7,163,39.511250000000004,162,0,1,United Kingdom,At Risk
17409,7793.51,10,50,4089,74.93759615384616,184,0,1,United Kingdom,Lost
17410,1214.72,5,57,616,18.98,15,0,1,United Kingdom,Champion
17411,1425.38,5,69,608,19.005066666666668,11,0,1,United Kingdom,Champion
17412,4417.52,16,161,2604,18.718305084745765,2,0,1,United Kingdom,Champion
17413,560.14,2,10,302,56.013999999999996,404,0,1,United Kingdom,Lost
17414,2249.52,6,6,6256,107.12,43,0,1,United Kingdom,Champion
17415,507.84,1,14,114,36.27428571428571,78,0,1,United Kingdom,At Risk
17416,17298.45,22,324,8769,28.97562814070352,29,0,1,United Kingdom,Champion
17417,164.18,1,16,76,10.26125,548,0,1,United Kingdom,Lost
17418,670.0600000000001,3,40,521,15.953809523809525,41,0,1,United Kingdom,Loyal
17419,6500.52,18,203,3087,20.44188679245283,10,0,1,United Kingdom,Champion
17420,1084.43,6,43,499,19.025087719298245,49,0,1,United Kingdom,Champion
17421,1059.41,3,46,807,18.265689655172416,385,0,1,United Kingdom,Lost
17422,3594.76,11,149,3538,17.535414634146342,15,0,1,United Kingdom,Champion
17423,1118.95,3,39,790,26.022093023255817,45,0,1,United Kingdom,Loyal
17425,759.17,2,42,407,17.655116279069766,18,0,1,United Kingdom,At Risk
17426,8077.77,13,248,5187,18.917494145199065,7,0,1,United Kingdom,Champion
17427,100.8,1,2,34,50.4,71,0,1,United Kingdom,At Risk
17428,31819.760000000002,45,422,17504,43.648504801097396,0,0,1,United Kingdom,Champion
17429,1357.46,5,80,1286,14.289052631578947,127,0,1,United Kingdom,At Risk
17430,735.17,4,30,515,17.50404761904762,32,0,1,United Kingdom,Loyal
17431,403.3,1,41,292,9.37906976744186,312,0,1,United Kingdom,Lost
17432,1751.39,9,213,1016,6.322707581227437,17,0,1,United Kingdom,Champion
17433,569.96,2,81,305,6.128602150537635,87,0,1,United Kingdom,At Risk
17434,2373.82,7,100,1693,17.715074626865672,1,0,1,United Kingdom,Champion
17435,331.35,1,15,195,22.09,410,0,1,United Kingdom,Lost
17436,534.06,5,8,178,31.415294117647054,1,0,1,United Kingdom,Champion
17437,373.17,1,52,284,7.040943396226416,529,0,1,United Kingdom,Lost
17438,1422.77,5,49,553,20.03901408450704,253,0,1,United Kingdom,Lost
17439,325.74,1,8,370,40.7175,655,0,1,United Kingdom,Lost
17440,323.58,4,4,282,53.93,156,0,1,United Kingdom,At Risk
17441,293.35,1,21,245,13.96904761904762,731,0,1,United Kingdom,Lost
17442,4620.3,15,188,3134,16.326148409893992,36,0,1,United Kingdom,Champion
17446,120.9,2,6,198,13.433333333333334,176,0,1,United Kingdom,At Risk
17447,541.53,2,33,443,15.042499999999999,39,0,1,United Kingdom,At Risk
17448,14556.97,46,569,11548,13.032202327663384,496,0,1,United Kingdom,Lost
17449,4951.15,13,292,2535,8.279515050167223,1,0,1,United Kingdom,Champion
17450,246973.09,51,144,84720,582.4837028301887,7,1,0,United Kingdom,Champion
17451,1721.4,7,83,1203,17.214000000000002,0,0,1,United Kingdom,Champion
17453,486.71999999999997,2,19,219,25.616842105263157,17,0,1,United Kingdom,At Risk
17454,1547.94,10,98,727,12.285238095238096,191,0,1,United Kingdom,Lost
17455,131.7,1,8,66,16.4625,203,0,1,United Kingdom,Lost
17456,1225.42,2,59,730,15.914545454545456,364,0,1,United Kingdom,Lost
17457,5984.8099999999995,14,30,2695,93.51265624999999,126,0,1,United Kingdom,At Risk
17458,529.58,2,81,282,6.1579069767441865,14,0,1,United Kingdom,At Risk
17459,657.3,2,88,537,5.921621621621621,42,0,1,United Kingdom,At Risk
17460,2228.27,16,93,980,16.030719424460433,93,0,1,United Kingdom,At Risk
17461,757.46,3,104,799,6.823963963963965,22,0,1,United Kingdom,Loyal
17462,675.69,2,25,227,25.025555555555556,59,0,1,United Kingdom,At Risk
17463,2557.91,7,234,1490,7.894783950617284,15,0,1,United Kingdom,Champion
17464,1000.94,3,35,652,23.831904761904763,157,0,1,United Kingdom,At Risk
17465,2542.79,7,103,1477,17.906971830985917,425,0,1,United Kingdom,Lost
17466,763.28,2,41,306,18.61658536585366,9,0,1,United Kingdom,At Risk
17467,102.6,1,4,20,25.65,394,0,1,United Kingdom,Lost
17468,194.8,3,8,184,24.35,9,0,1,United Kingdom,Loyal
17469,5051.25,17,165,2304,18.918539325842698,15,0,1,United Kingdom,Champion
17470,2804.87,11,111,2843,16.896807228915662,44,0,1,United Kingdom,Champion
17471,321.65000000000003,1,19,153,16.928947368421053,474,0,1,United Kingdom,Lost
17472,935.1,4,183,558,4.065652173913044,190,0,1,United Kingdom,Lost
17473,607.0,2,33,270,17.852941176470587,408,0,1,United Kingdom,Lost
17474,1047.0,1,6,200,174.5,599,0,1,United Kingdom,Lost
17475,194.37,1,14,178,13.883571428571429,78,0,1,United Kingdom,At Risk
17476,489.86,2,29,224,15.801935483870968,395,0,1,United Kingdom,Lost
17477,1144.3,2,44,225,26.00681818181818,612,0,1,United Kingdom,Lost
17478,1272.8,2,40,516,31.82,407,0,1,United Kingdom,Lost
17479,389.26000000000005,1,18,266,21.625555555555557,632,0,1,United Kingdom,Lost
17480,902.03,2,50,593,16.70425925925926,77,0,1,United Kingdom,At Risk
17481,1255.59,4,69,1061,15.312073170731706,3,0,1,United Kingdom,Loyal
17482,778.19,2,50,241,14.410925925925927,486,0,1,United Kingdom,Lost
17483,591.73,4,23,265,21.133214285714285,64,0,1,United Kingdom,Loyal
17484,209.57,2,14,339,14.969285714285714,575,0,1,United Kingdom,Lost
17486,396.87,1,24,191,16.53625,260,0,1,United Kingdom,Lost
